hour_of_day,cash_type,money,coffee_name,time_of_day,weekdaysort,weekday,monthsort,month_name,date,time,_year,_month,_day,season,season_astro
22,card,27.92,Americano with Milk,Night,1,Monday,8,August,2024-08-05,2025-09-25 22:43:48.193,2024,8,5,Summer,Summer
10,card,23.02,Cortado,Morning,2,Tuesday,8,August,2024-08-06,2025-09-25 10:21:03.320,2024,8,6,Summer,Summer
10,card,32.82,Hot Chocolate,Morning,2,Tuesday,8,August,2024-08-06,2025-09-25 10:32:32.335,2024,8,6,Summer,Summer
17,card,32.82,Cappuccino,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 17:40:49.201,2024,8,6,Summer,Summer
17,card,32.82,Latte,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 17:42:52.700,2024,8,6,Summer,Summer
17,card,32.82,Cocoa,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 17:44:05.067,2024,8,6,Summer,Summer
19,card,32.82,Latte,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 19:04:04.544,2024,8,6,Summer,Summer
19,card,27.92,Americano with Milk,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 19:05:23.110,2024,8,6,Summer,Summer
20,card,32.82,Latte,Night,2,Tuesday,8,August,2024-08-06,2025-09-25 20:04:27.133,2024,8,6,Summer,Summer
8,card,27.92,Americano with Milk,Morning,3,Wednesday,8,August,2024-08-07,2025-09-25 08:55:48.455,2024,8,7,Summer,Summer
12,card,23.02,Americano,Afternoon,3,Wednesday,8,August,2024-08-07,2025-09-25 12:12:26.800,2024,8,7,Summer,Summer
12,card,23.02,Americano,Afternoon,3,Wednesday,8,August,2024-08-07,2025-09-25 12:13:40.664,2024,8,7,Summer,Summer
13,card,18.12,Espresso,Afternoon,3,Wednesday,8,August,2024-08-07,2025-09-25 13:11:16.155,2024,8,7,Summer,Summer
16,card,23.02,Americano,Afternoon,3,Wednesday,8,August,2024-08-07,2025-09-25 16:19:01.657,2024,8,7,Summer,Summer
19,card,32.82,Latte,Night,3,Wednesday,8,August,2024-08-07,2025-09-25 19:36:22.739,2024,8,7,Summer,Summer
20,card,32.82,Cocoa,Night,3,Wednesday,8,August,2024-08-07,2025-09-25 20:40:09.281,2024,8,7,Summer,Summer
21,card,32.82,Cappuccino,Night,3,Wednesday,8,August,2024-08-07,2025-09-25 21:18:11.990,2024,8,7,Summer,Summer
22,card,32.82,Latte,Night,3,Wednesday,8,August,2024-08-07,2025-09-25 22:28:56.686,2024,8,7,Summer,Summer
22,card,32.82,Latte,Night,3,Wednesday,8,August,2024-08-07,2025-09-25 22:32:15.971,2024,8,7,Summer,Summer
8,card,18.12,Espresso,Morning,4,Thursday,8,August,2024-08-08,2025-09-25 08:46:36.204,2024,8,8,Summer,Summer
8,card,23.02,Cortado,Morning,4,Thursday,8,August,2024-08-08,2025-09-25 08:47:28.686,2024,8,8,Summer,Summer
12,card,27.92,Americano with Milk,Afternoon,4,Thursday,8,August,2024-08-08,2025-09-25 12:27:05.373,2024,8,8,Summer,Summer
12,card,23.02,Cortado,Afternoon,4,Thursday,8,August,2024-08-08,2025-09-25 12:43:19.558,2024,8,8,Summer,Summer
12,card,23.02,Cortado,Afternoon,4,Thursday,8,August,2024-08-08,2025-09-25 12:44:14.953,2024,8,8,Summer,Summer
16,card,32.82,Cappuccino,Afternoon,4,Thursday,8,August,2024-08-08,2025-09-25 16:57:53.266,2024,8,8,Summer,Summer
17,card,32.82,Cappuccino,Night,4,Thursday,8,August,2024-08-08,2025-09-25 17:17:51.749,2024,8,8,Summer,Summer
21,card,27.92,Americano with Milk,Night,4,Thursday,8,August,2024-08-08,2025-09-25 21:25:59.265,2024,8,8,Summer,Summer
7,card,32.82,Latte,Morning,5,Friday,8,August,2024-08-09,2025-09-25 07:35:22.340,2024,8,9,Summer,Summer
9,card,23.02,Americano,Morning,5,Friday,8,August,2024-08-09,2025-09-25 09:53:34.553,2024,8,9,Summer,Summer
10,card,23.02,Cortado,Morning,5,Friday,8,August,2024-08-09,2025-09-25 10:13:07.537,2024,8,9,Summer,Summer
10,card,27.92,Americano with Milk,Morning,5,Friday,8,August,2024-08-09,2025-09-25 10:26:47.174,2024,8,9,Summer,Summer
11,card,32.82,Latte,Morning,5,Friday,8,August,2024-08-09,2025-09-25 11:28:08.722,2024,8,9,Summer,Summer
11,card,23.02,Americano,Morning,5,Friday,8,August,2024-08-09,2025-09-25 11:29:48.682,2024,8,9,Summer,Summer
18,card,23.02,Americano,Night,5,Friday,8,August,2024-08-09,2025-09-25 18:56:27.712,2024,8,9,Summer,Summer
19,card,32.82,Hot Chocolate,Night,5,Friday,8,August,2024-08-09,2025-09-25 19:03:06.611,2024,8,9,Summer,Summer
8,card,32.82,Cappuccino,Morning,6,Saturday,8,August,2024-08-10,2025-09-25 08:36:44.628,2024,8,10,Summer,Summer
8,card,27.92,Americano with Milk,Morning,6,Saturday,8,August,2024-08-10,2025-09-25 08:37:57.069,2024,8,10,Summer,Summer
8,card,23.02,Cortado,Morning,6,Saturday,8,August,2024-08-10,2025-09-25 08:45:09.019,2024,8,10,Summer,Summer
11,card,23.02,Cortado,Morning,6,Saturday,8,August,2024-08-10,2025-09-25 11:52:33.836,2024,8,10,Summer,Summer
11,card,23.02,Americano,Morning,6,Saturday,8,August,2024-08-10,2025-09-25 11:54:23.534,2024,8,10,Summer,Summer
12,card,32.82,Latte,Afternoon,6,Saturday,8,August,2024-08-10,2025-09-25 12:15:10.927,2024,8,10,Summer,Summer
12,card,27.92,Americano with Milk,Afternoon,6,Saturday,8,August,2024-08-10,2025-09-25 12:33:12.454,2024,8,10,Summer,Summer
16,card,32.82,Latte,Afternoon,6,Saturday,8,August,2024-08-10,2025-09-25 16:06:12.085,2024,8,10,Summer,Summer
21,card,32.82,Cocoa,Night,6,Saturday,8,August,2024-08-10,2025-09-25 21:16:48.562,2024,8,10,Summer,Summer
21,card,32.82,Cocoa,Night,6,Saturday,8,August,2024-08-10,2025-09-25 21:17:41.087,2024,8,10,Summer,Summer
21,card,32.82,Cocoa,Night,6,Saturday,8,August,2024-08-10,2025-09-25 21:37:41.517,2024,8,10,Summer,Summer
9,card,32.82,Latte,Morning,7,Sunday,8,August,2024-08-11,2025-09-25 09:52:36.590,2024,8,11,Summer,Summer
9,card,32.82,Latte,Morning,7,Sunday,8,August,2024-08-11,2025-09-25 09:53:43.564,2024,8,11,Summer,Summer
10,card,27.92,Americano with Milk,Morning,7,Sunday,8,August,2024-08-11,2025-09-25 10:17:23.636,2024,8,11,Summer,Summer
11,card,32.82,Cappuccino,Morning,7,Sunday,8,August,2024-08-11,2025-09-25 11:56:41.144,2024,8,11,Summer,Summer
11,card,27.92,Americano with Milk,Morning,7,Sunday,8,August,2024-08-11,2025-09-25 11:57:41.269,2024,8,11,Summer,Summer
12,card,23.02,Cortado,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 12:20:19.570,2024,8,11,Summer,Summer
15,card,32.82,Latte,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 15:53:51.552,2024,8,11,Summer,Summer
15,card,27.92,Americano with Milk,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 15:55:14.853,2024,8,11,Summer,Summer
15,card,32.82,Cocoa,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 15:56:27.697,2024,8,11,Summer,Summer
16,card,32.82,Cappuccino,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 16:27:35.126,2024,8,11,Summer,Summer
16,card,18.12,Espresso,Afternoon,7,Sunday,8,August,2024-08-11,2025-09-25 16:28:38.296,2024,8,11,Summer,Summer
21,card,23.02,Cortado,Night,7,Sunday,8,August,2024-08-11,2025-09-25 21:30:32.549,2024,8,11,Summer,Summer
21,card,32.82,Latte,Night,7,Sunday,8,August,2024-08-11,2025-09-25 21:41:09.070,2024,8,11,Summer,Summer
21,card,32.82,Latte,Night,7,Sunday,8,August,2024-08-11,2025-09-25 21:43:10.108,2024,8,11,Summer,Summer
22,card,32.82,Cappuccino,Night,7,Sunday,8,August,2024-08-11,2025-09-25 22:39:29.913,2024,8,11,Summer,Summer
8,card,32.82,Hot Chocolate,Morning,1,Monday,8,August,2024-08-12,2025-09-25 08:26:19.458,2024,8,12,Summer,Summer
11,card,27.92,Americano with Milk,Morning,1,Monday,8,August,2024-08-12,2025-09-25 11:15:04.771,2024,8,12,Summer,Summer
11,card,23.02,Americano,Morning,1,Monday,8,August,2024-08-12,2025-09-25 11:19:29.513,2024,8,12,Summer,Summer
11,card,32.82,Latte,Morning,1,Monday,8,August,2024-08-12,2025-09-25 11:20:23.640,2024,8,12,Summer,Summer
11,card,32.82,Latte,Morning,1,Monday,8,August,2024-08-12,2025-09-25 11:44:28.384,2024,8,12,Summer,Summer
14,card,18.12,Espresso,Afternoon,1,Monday,8,August,2024-08-12,2025-09-25 14:04:03.399,2024,8,12,Summer,Summer
14,card,27.92,Americano with Milk,Afternoon,1,Monday,8,August,2024-08-12,2025-09-25 14:05:06.931,2024,8,12,Summer,Summer
15,card,27.92,Americano with Milk,Afternoon,1,Monday,8,August,2024-08-12,2025-09-25 15:33:33.110,2024,8,12,Summer,Summer
18,card,27.92,Americano with Milk,Night,1,Monday,8,August,2024-08-12,2025-09-25 18:05:04.830,2024,8,12,Summer,Summer
21,card,27.92,Americano with Milk,Night,1,Monday,8,August,2024-08-12,2025-09-25 21:25:49.351,2024,8,12,Summer,Summer
21,card,32.82,Latte,Night,1,Monday,8,August,2024-08-12,2025-09-25 21:37:38.041,2024,8,12,Summer,Summer
22,card,32.82,Cappuccino,Night,1,Monday,8,August,2024-08-12,2025-09-25 22:58:20.072,2024,8,12,Summer,Summer
22,card,32.82,Cappuccino,Night,1,Monday,8,August,2024-08-12,2025-09-25 22:59:18.544,2024,8,12,Summer,Summer
8,card,27.92,Americano with Milk,Morning,2,Tuesday,8,August,2024-08-13,2025-09-25 08:44:30.187,2024,8,13,Summer,Summer
9,card,27.92,Americano with Milk,Morning,2,Tuesday,8,August,2024-08-13,2025-09-25 09:14:21.598,2024,8,13,Summer,Summer
9,card,27.92,Americano with Milk,Morning,2,Tuesday,8,August,2024-08-13,2025-09-25 09:45:56.370,2024,8,13,Summer,Summer
10,card,23.02,Cortado,Morning,2,Tuesday,8,August,2024-08-13,2025-09-25 10:42:08.773,2024,8,13,Summer,Summer
11,card,32.82,Latte,Morning,2,Tuesday,8,August,2024-08-13,2025-09-25 11:59:47.612,2024,8,13,Summer,Summer
13,card,27.92,Americano with Milk,Afternoon,2,Tuesday,8,August,2024-08-13,2025-09-25 13:01:41.487,2024,8,13,Summer,Summer
14,card,32.82,Latte,Afternoon,2,Tuesday,8,August,2024-08-13,2025-09-25 14:45:39.689,2024,8,13,Summer,Summer
15,card,32.82,Cappuccino,Afternoon,2,Tuesday,8,August,2024-08-13,2025-09-25 15:47:56.703,2024,8,13,Summer,Summer
15,card,27.92,Americano with Milk,Afternoon,2,Tuesday,8,August,2024-08-13,2025-09-25 15:55:29.579,2024,8,13,Summer,Summer
20,card,32.82,Latte,Night,2,Tuesday,8,August,2024-08-13,2025-09-25 20:29:34.531,2024,8,13,Summer,Summer
20,card,32.82,Cocoa,Night,2,Tuesday,8,August,2024-08-13,2025-09-25 20:30:37.150,2024,8,13,Summer,Summer
20,card,32.82,Cappuccino,Night,2,Tuesday,8,August,2024-08-13,2025-09-25 20:44:22.991,2024,8,13,Summer,Summer
21,card,23.02,Cortado,Night,2,Tuesday,8,August,2024-08-13,2025-09-25 21:00:44.688,2024,8,13,Summer,Summer
7,card,32.82,Latte,Morning,3,Wednesday,8,August,2024-08-14,2025-09-25 07:35:48.103,2024,8,14,Summer,Summer
7,card,32.82,Cappuccino,Morning,3,Wednesday,8,August,2024-08-14,2025-09-25 07:36:55.599,2024,8,14,Summer,Summer
10,card,23.02,Cortado,Morning,3,Wednesday,8,August,2024-08-14,2025-09-25 10:09:29.125,2024,8,14,Summer,Summer
11,card,18.12,Espresso,Morning,3,Wednesday,8,August,2024-08-14,2025-09-25 11:39:07.882,2024,8,14,Summer,Summer
12,card,23.02,Americano,Afternoon,3,Wednesday,8,August,2024-08-14,2025-09-25 12:49:16.951,2024,8,14,Summer,Summer
12,card,23.02,Americano,Afternoon,3,Wednesday,8,August,2024-08-14,2025-09-25 12:51:04.870,2024,8,14,Summer,Summer
15,card,32.82,Latte,Afternoon,3,Wednesday,8,August,2024-08-14,2025-09-25 15:21:27.260,2024,8,14,Summer,Summer
17,card,23.02,Americano,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 17:24:22.788,2024,8,14,Summer,Summer
18,card,23.02,Cortado,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 18:10:03.723,2024,8,14,Summer,Summer
18,card,27.92,Americano with Milk,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 18:59:18.279,2024,8,14,Summer,Summer
19,card,32.82,Latte,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 19:34:51.731,2024,8,14,Summer,Summer
19,card,23.02,Cortado,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 19:35:48.545,2024,8,14,Summer,Summer
21,card,32.82,Latte,Night,3,Wednesday,8,August,2024-08-14,2025-09-25 21:41:33.021,2024,8,14,Summer,Summer
9,card,23.02,Cortado,Morning,4,Thursday,8,August,2024-08-15,2025-09-25 09:36:11.153,2024,8,15,Summer,Summer
9,card,32.82,Cappuccino,Morning,4,Thursday,8,August,2024-08-15,2025-09-25 09:37:02.172,2024,8,15,Summer,Summer
9,card,32.82,Hot Chocolate,Morning,4,Thursday,8,August,2024-08-15,2025-09-25 09:38:04.903,2024,8,15,Summer,Summer
9,card,32.82,Latte,Morning,4,Thursday,8,August,2024-08-15,2025-09-25 09:38:49.735,2024,8,15,Summer,Summer
12,card,32.82,Latte,Afternoon,4,Thursday,8,August,2024-08-15,2025-09-25 12:38:37.563,2024,8,15,Summer,Summer
13,card,32.82,Latte,Afternoon,4,Thursday,8,August,2024-08-15,2025-09-25 13:48:13.601,2024,8,15,Summer,Summer
14,card,23.02,Americano,Afternoon,4,Thursday,8,August,2024-08-15,2025-09-25 14:17:48.183,2024,8,15,Summer,Summer
14,card,18.12,Espresso,Afternoon,4,Thursday,8,August,2024-08-15,2025-09-25 14:18:50.777,2024,8,15,Summer,Summer
17,card,27.92,Americano with Milk,Night,4,Thursday,8,August,2024-08-15,2025-09-25 17:53:52.225,2024,8,15,Summer,Summer
